	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
51.7404	2.51083	19.9029	0.947475	-0.108504	0.2668	9.75624	Al
55.9487	2.0289	21.0879	0.947475	-0.108504	0.2668	9.73644	Al
62.3529	1.29549	22.8913	0.947475	-0.108504	0.2668	9.70626	Al
70.135	0.404285	25.0826	0.947475	-0.108504	0.2668	9.66951	Al
76.9444	-0.375524	27.0001	0.944428	0.0307941	0.19822	9.63725	Al
81.9001	-0.21394	28.0402	0.944428	0.0307941	0.19822	9.61363	Al
86.4664	-0.0650491	28.9986	0.944428	0.0307941	0.19822	9.59184	Al
91.3345	0.0936798	30.0204	0.944428	0.0307941	0.19822	9.56856	Al
97.8813	0.307144	31.3944	0.944428	0.0307941	0.19822	9.53719	Al
103.035	0.475197	32.4762	0.929351	0.180474	0.169663	9.51243	Al
109.767	1.78238	33.7051	0.929351	0.180474	0.169663	9.47951	Al
112.162	2.24764	34.1424	0.929351	0.180474	0.169663	9.46776	Al
115.4	2.87626	34.7334	0.929351	0.180474	0.169663	9.45187	Al
122.247	4.20601	35.9835	0.929351	0.180474	0.169663	9.41822	Al
127.214	5.17057	36.8903	0.942932	0.0308879	0.190197	9.39374	Al
146.561	5.80432	40.7927	0.942932	0.0308879	0.190197	9.29958	Al
147.6	5.83834	41.0022	0.942932	0.0308879	0.190197	9.29449	Al
153.633	6.03598	42.2192	0.923223	-0.211599	0.17042	9.26488	Al
156.421	5.3971	42.7338	0.923223	-0.211599	0.17042	9.25088	Al
173.491	1.48459	45.8849	0.923223	-0.211599	0.17042	9.16502	Al
181.94	-0.451829	47.4445	0.923223	-0.211599	0.17042	9.12222	Al
205.981	-5.96185	51.8822	0.923223	-0.211599	0.17042	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	204

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	17	48.9165	0	-0.00457498	3.87142	0.0799288	(128.901,26.1278,38.0092)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.617977	-1.60523	0	0.939693	0	0.34202	10	Al
4.2342	-1.60523	1.3162	0.920877	0.196116	0.367498	9.98317	Al
49.7419	8.08637	19.4771	0.920877	0.196116	0.367498	9.76673	Al
63.8263	11.0859	25.0978	0.920877	0.196116	0.367498	9.69861	Al
87.2064	16.065	34.4282	0.929839	0.244977	0.22415	9.58491	Al
88.6085	16.4344	34.7662	0.929839	0.244977	0.22415	9.5781	Al
110.946	22.3195	40.1509	0.929839	0.244977	0.22415	9.46948	Al
112.051	22.6107	40.4174	0.977812	0.167848	-0.0228782	9.46406	Al
133.142	26.231	39.9239	0.930103	0.192883	0.147205	9.36564	Al
137.227	27.0783	40.5705	0.930103	0.192883	0.147205	9.34543	Al
145.071	28.7049	41.8119	0.930103	0.192883	0.147205	9.30658	Al
146.323	28.9645	42.0101	0.930103	0.192883	0.147205	9.30035	Al
173.18	34.5341	46.2607	0.930103	0.192883	0.147205	9.16682	Al
179.483	35.8413	47.2583	0.930103	0.192883	0.147205	9.13513	Al
180.661	36.0854	47.4446	0.815549	0.50957	0.102206	9.1292	Al
183.64	37.9467	47.8179	0.815549	0.50957	0.102206	9.11206	Al
192.405	43.4237	48.9165	0.855155	0.531914	-0.0328632	9.06157	Al
203.567	50.3663	48.4875	0.855155	0.531914	-0.0328632	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	205

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	27	60.7057	0	-0.00456771	2.90795	0.0836423	(91.34,-59.8289,50.618)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.267816	-5.29567	0	0.939693	0	0.34202	10	Al
2.51114	-5.29567	1.01146	0.922011	-0.0739322	0.503187	9.98706	Al
28.8624	-7.40866	15.3926	0.922011	-0.0739322	0.503187	9.86193	Al
47.3048	-8.88747	25.4575	0.894752	-0.230115	0.647649	9.7735	Al
64.9968	-13.4376	38.2636	0.894752	-0.230115	0.647649	9.68547	Al
66.0733	-13.7144	39.0428	0.633563	-0.695938	0.511497	9.68008	Al
80.0148	-29.0286	50.2983	0.633563	-0.695938	0.511497	9.58139	Al
82.6345	-31.9062	52.4132	0.633563	-0.695938	0.511497	9.5627	Al
84.1154	-33.5328	53.6088	0.633563	-0.695938	0.511497	9.55212	Al
84.8187	-34.3054	54.1766	0.633563	-0.695938	0.511497	9.54709	Al
91.8134	-41.9887	59.8236	0.633563	-0.695938	0.511497	9.49705	Al
91.8896	-42.0725	59.8852	0.31578	-0.84694	0.0764509	9.4965	Al
93.7673	-47.1084	60.3398	0.40921	-0.798997	0.00991586	9.46944	Al
95.5021	-50.4957	60.3818	0.40921	-0.798997	0.00991586	9.4501	Al
98.8747	-57.0807	60.4635	0.40921	-0.798997	0.00991586	9.41245	Al
99.5794	-58.4568	60.4806	0.40921	-0.798997	0.00991586	9.40456	Al
102.23	-63.6314	60.5448	0.40921	-0.798997	0.00991586	9.37487	Al
102.696	-64.5416	60.5561	0.40921	-0.798997	0.00991586	9.36963	Al
105.843	-70.6868	60.6324	0.40921	-0.798997	0.00991586	9.33426	Al
108.56	-75.9916	60.6982	0.207434	-0.877685	0.00180839	9.30365	Al
109.412	-79.5954	60.7057	0.218923	-0.840459	-0.195996	9.28466	Al
109.493	-79.9062	60.6332	0.218923	-0.840459	-0.195996	9.28295	Al
114.286	-98.3081	56.3418	0.218923	-0.840459	-0.195996	9.18155	Al
118.738	-115.399	52.3561	0.218923	-0.840459	-0.195996	9.08658	Al
119.059	-116.632	52.0688	0.218923	-0.840459	-0.195996	9.07968	Al
120.104	-120.644	51.133	0.218923	-0.840459	-0.195996	9.05719	Al
121.023	-124.173	50.3102	0.120742	-0.882837	-0.0813445	9.03737	Al
121.978	-131.153	49.6671	0.120742	-0.882837	-0.0813445	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	206

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	13	73.6941	0	-0.00453696	3.8219	0.096028	(104.379,14.9458,49.1082)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.795507	-1.24796	0	0.939693	0	0.34202	10	Al
30.2839	-1.24796	10.7329	0.891929	0.0487317	0.616847	9.86274	Al
45.0146	-0.443125	20.9205	0.891929	0.0487317	0.616847	9.78973	Al
46.2496	-0.37565	21.7746	0.891929	0.0487317	0.616847	9.78357	Al
65.6351	0.683503	35.1814	0.891929	0.0487317	0.616847	9.68689	Al
82.8903	1.62626	47.1149	0.891929	0.0487317	0.616847	9.60018	Al
91.5134	2.0974	53.0785	0.852768	0.193735	0.332618	9.55654	Al
95.9373	3.10242	54.804	0.830424	0.341087	0.0509572	9.53304	Al
98.5337	4.16889	54.9633	0.830424	0.341087	0.0509572	9.51886	Al
111.077	9.32078	55.733	0.737404	0.414763	0.183749	9.45024	Al
163.331	38.7118	68.7539	0.737404	0.414763	0.183749	9.12652	Al
166	40.2128	69.4189	0.737404	0.414763	0.183749	9.10954	Al
177.31	46.5748	72.2374	0.737404	0.414763	0.183749	9.03747	Al
183.156	49.8629	73.6941	0.737404	0.414763	0.183749	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	207

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	29	22.7443	0	-0.00456587	2.66502	0.0741101	(111.246,-15.3807,11.3566)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.565698	0.00760166	0	0.939693	0	0.34202	10	Al
5.57908	0.00760166	2.23652	0.939693	0	0.34202	9.9714	Al
11.6244	0.00760166	4.43682	0.939693	0	0.34202	9.9432	Al
23.8858	0.00760166	8.89961	0.918629	0.0744135	0.149278	9.88587	Al
35.8804	0.979227	10.8487	0.918629	0.0744135	0.149278	9.82825	Al
38.0851	1.15782	11.207	0.918629	0.0744135	0.149278	9.81761	Al
46.6326	1.85021	12.596	0.918629	0.0744135	0.149278	9.77633	Al
48.2618	1.98218	12.8607	0.91815	0.0393434	-0.029941	9.76844	Al
77.2258	3.22331	11.9162	0.903647	-0.124386	-0.202171	9.62795	Al
85.1904	2.12699	10.1343	0.917724	-0.0768584	-0.0778368	9.58826	Al
85.8414	2.07246	10.0791	0.917724	-0.0768584	-0.0778368	9.58505	Al
101.597	0.75296	8.74278	0.917724	-0.0768584	-0.0778368	9.50747	Al
114.114	-0.295346	7.68113	0.917724	-0.0768584	-0.0778368	9.44545	Al
123.665	-1.09525	6.87104	0.877791	-0.283056	-0.0997381	9.39789	Al
123.744	-1.12062	6.8621	0.706257	-0.652313	0.131908	9.39748	Al
124.874	-2.16432	7.07315	0.706257	-0.652313	0.131908	9.39014	Al
126.743	-3.89068	7.42225	0.706257	-0.652313	0.131908	9.37799	Al
132.345	-9.06419	8.46842	0.706257	-0.652313	0.131908	9.34154	Al
133.067	-9.73141	8.60334	0.706257	-0.652313	0.131908	9.33683	Al
137.818	-14.1198	9.49074	0.706257	-0.652313	0.131908	9.30581	Al
144.217	-20.0301	10.6859	0.706257	-0.652313	0.131908	9.26393	Al
146.05	-21.7228	11.0282	0.706257	-0.652313	0.131908	9.25189	Al
159.637	-34.272	13.5659	0.706257	-0.652313	0.131908	9.16257	Al
162.265	-36.6991	14.0567	0.706257	-0.652313	0.131908	9.14517	Al
163.863	-38.1749	14.3551	0.57099	-0.799088	0.28213	9.13457	Al
170.216	-47.0664	17.4944	0.57099	-0.799088	0.28213	9.0824	Al
171.266	-48.5351	18.0129	0.57099	-0.799088	0.28213	9.07374	Al
173.753	-52.0166	19.2421	0.57099	-0.799088	0.28213	9.05321	Al
178.781	-59.0523	21.7261	0.461577	-0.85602	0.414225	9.01165	Al
179.915	-61.1564	22.7443	0.461577	-0.85602	0.414225	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	208

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	122.594	0	-0.00451058	3.52596	0.141233	(86.5316,-5.30831,37.6366)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-2.20943	-8.98191	0	0.939693	0	0.34202	10	Al
-1.82741	-8.98191	0.139044	0.939693	0	0.34202	9.99822	Al
10.54	-8.98191	4.6404	0.927021	-0.00992359	0.183892	9.94065	Al
12.9796	-9.00802	5.12434	0.927021	-0.00992359	0.183892	9.92908	Al
14.8361	-9.0279	5.49261	0.927021	-0.00992359	0.183892	9.92028	Al
16.34	-9.04399	5.79094	0.927021	-0.00992359	0.183892	9.91314	Al
21.0852	-9.09479	6.73224	0.927021	-0.00992359	0.183892	9.89059	Al
37.9833	-9.27568	10.0843	0.914083	0.0945697	0.319609	9.81019	Al
47.3744	-8.3041	13.3679	0.922647	-0.077815	0.236545	9.76458	Al
90.9668	-11.9806	24.544	0.882909	-0.27191	0.181703	9.5541	Al
97.4486	-13.9768	25.8779	0.882909	-0.27191	0.181703	9.52084	Al
97.7272	-14.0627	25.9353	0.889961	0.297524	0.63066	9.51941	Al
133.881	-1.97616	51.5549	0.880326	0.179307	0.726925	9.33487	Al
147.406	0.77881	62.7238	0.880326	0.179307	0.726925	9.26401	Al
148.843	1.0714	63.91	0.880326	0.179307	0.726925	9.25644	Al
154.65	2.25415	68.7049	0.722501	0.066253	1.04469	9.22583	Al
167.913	3.47034	87.8821	0.722501	0.066253	1.04469	9.14041	Al
171.01	3.75436	92.3605	0.67894	0.120221	1.17952	9.12032	Al
188.413	6.83587	122.594	0.67894	0.120221	1.17952	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	209

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	24	94.0178	0	-0.00453744	4.02325	0.0456069	(103.938,13.5168,44.4289)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.5351	4.80665	0	0.939693	0	0.34202	10	Al
2.50377	4.80665	1.10606	0.927695	0.158934	0.327721	9.98585	Al
12.3951	6.50124	4.60031	0.946013	-0.0446829	0.2988	9.93917	Al
18.6822	6.20429	6.5861	0.946013	-0.0446829	0.2988	9.90996	Al
28.8229	5.72531	9.78906	0.946013	-0.0446829	0.2988	9.86275	Al
39.2971	5.23059	13.0973	0.946013	-0.0446829	0.2988	9.8138	Al
45.4018	4.94224	15.0255	0.94527	0.0510935	0.401915	9.78516	Al
60.7572	5.77223	21.5544	0.94527	0.0510935	0.401915	9.71291	Al
65.3032	6.01795	23.4873	0.901395	0.238707	0.519204	9.6914	Al
69.0399	7.00751	25.6397	0.937481	0.114369	0.468999	9.67282	Al
76.4951	7.91701	29.3693	0.937481	0.114369	0.468999	9.63714	Al
94.6692	10.1342	38.4614	0.937481	0.114369	0.468999	9.5499	Al
99.5135	10.7252	40.8848	0.937481	0.114369	0.468999	9.52648	Al
107.834	11.7402	45.0473	0.937481	0.114369	0.468999	9.48619	Al
117.544	12.9248	49.9049	0.937481	0.114369	0.468999	9.43901	Al
119.807	13.2008	51.0369	0.937481	0.114369	0.468999	9.42798	Al
130.77	14.5384	56.5218	0.937481	0.114369	0.468999	9.37445	Al
141.758	15.8789	62.0188	0.937481	0.114369	0.468999	9.32058	Al
154.161	17.392	68.2237	0.937481	0.114369	0.468999	9.2595	Al
155.05	17.5004	68.6686	0.907243	0.266643	0.464745	9.2551	Al
174.533	23.2264	78.6486	0.907243	0.266643	0.464745	9.15542	Al
179.24	24.6099	81.0599	0.907243	0.266643	0.464745	9.13113	Al
195.825	29.4843	89.5558	0.907243	0.266643	0.464745	9.0454	Al
200.572	30.8794	91.9874	0.907243	0.266643	0.464745	9.02068	Al
204.535	32.0443	94.0178	0.907243	0.266643	0.464745	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	210

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	23	62.8352	0	-0.00452726	3.22765	0.0476865	(95.1211,-22.0153,33.8574)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.44648	-2.67426	0	0.939693	0	0.34202	10	Al
6.48157	-2.67426	2.19659	0.939693	0	0.34202	9.97191	Al
8.01863	-2.67426	2.75604	0.926954	-0.163739	0.34761	9.96474	Al
30.8902	-6.71434	11.3329	0.926954	-0.163739	0.34761	9.85652	Al
33.025	-7.09143	12.1335	0.926954	-0.163739	0.34761	9.84633	Al
34.2271	-7.30378	12.5843	0.926954	-0.163739	0.34761	9.84059	Al
38.9191	-8.13258	14.3438	0.898074	-0.314797	0.443471	9.81818	Al
41.5511	-9.05515	15.6435	0.898074	-0.314797	0.443471	9.80518	Al
50.1159	-12.0573	19.8728	0.898074	-0.314797	0.443471	9.76283	Al
52.227	-12.7973	20.9152	0.898074	-0.314797	0.443471	9.75235	Al
63.4847	-16.7434	26.4743	0.871008	-0.185464	0.261206	9.69645	Al
66.6627	-17.4201	27.4274	0.871008	-0.185464	0.261206	9.68011	Al
72.4929	-18.6615	29.1758	0.871008	-0.185464	0.261206	9.65009	Al
74.2294	-19.0313	29.6966	0.871008	-0.185464	0.261206	9.64113	Al
122.277	-29.2621	44.1055	0.871008	-0.185464	0.261206	9.39297	Al
130.28	-30.9662	46.5056	0.871008	-0.185464	0.261206	9.3508	Al
140.108	-33.0588	49.4528	0.871008	-0.185464	0.261206	9.29884	Al
146.206	-34.3574	51.2817	0.871008	-0.185464	0.261206	9.26645	Al
166.163	-38.6069	57.2666	0.871008	-0.185464	0.261206	9.1602	Al
173.601	-40.1906	59.4971	0.903812	-0.0578202	0.348051	9.12024	Al
176.554	-40.3795	60.6343	0.858991	0.0551568	0.098832	9.10491	Al
181.319	-40.0736	61.1825	0.858991	0.0551568	0.098832	9.07883	Al
183.268	-39.9484	61.4068	0.858991	0.0551568	0.098832	9.06815	Al
195.683	-39.1512	62.8352	0.858991	0.0551568	0.098832	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	211

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	23	81.4593	0	-0.00454398	2.51462	0.0223829	(108.143,5.68028,42.3275)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.164972	7.95441	0	0.939693	0	0.34202	10	Al
4.01327	7.95441	1.40067	0.939693	0	0.34202	9.98209	Al
9.78146	7.95441	3.50012	0.939693	0	0.34202	9.9552	Al
13.8399	7.95441	4.97727	0.939693	0	0.34202	9.93624	Al
27.669	7.95441	10.0106	0.939693	0	0.34202	9.87156	Al
37.821	7.95441	13.7057	0.939693	0	0.34202	9.82383	Al
61.1504	7.95441	22.1969	0.939693	0	0.34202	9.71374	Al
65.5718	7.95441	23.8061	0.939693	0	0.34202	9.6927	Al
66.2692	7.95441	24.06	0.939693	0	0.34202	9.68937	Al
74.75	7.95441	27.1467	0.939693	0	0.34202	9.64892	Al
92.6239	7.95441	33.6523	0.939693	0	0.34202	9.56341	Al
103.04	7.95441	37.4436	0.939693	0	0.34202	9.51323	Al
110.415	7.95441	40.1276	0.939693	0	0.34202	9.47756	Al
129.001	7.95441	46.8923	0.910273	-0.110281	0.540324	9.38741	Al
147.103	5.76123	57.6378	0.910273	-0.110281	0.540324	9.29609	Al
149.846	5.42894	59.2659	0.910273	-0.110281	0.540324	9.28216	Al
156.395	4.63558	63.153	0.910273	-0.110281	0.540324	9.24884	Al
157.142	4.54503	63.5966	0.910273	-0.110281	0.540324	9.24502	Al
164.257	3.68306	67.8199	0.855991	-0.13678	0.305706	9.20871	Al
166.939	3.25443	68.7779	0.855991	-0.13678	0.305706	9.19411	Al
169.957	2.77215	69.8558	0.855991	-0.13678	0.305706	9.17766	Al
174.82	1.99512	71.5925	0.855991	-0.13678	0.305706	9.15112	Al
202.431	-2.41681	81.4533	0.855991	-0.13678	0.305706	9.00009	Al
202.448	-2.41952	81.4593	0.855991	-0.13678	0.305706	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	212

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	13	45.0069	0	-0.0045452	3.283	0.10312	(116.376,30.4267,30.6221)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.788309	12.2893	0	0.939693	0	0.34202	10	Al
13.9596	12.2893	4.79397	0.939693	0	0.34202	9.93869	Al
15.5067	12.2893	5.35705	0.939693	0	0.34202	9.93146	Al
23.8502	12.2893	8.39384	0.907281	0.260357	0.332883	9.89241	Al
75.7687	27.188	27.4428	0.907281	0.260357	0.332883	9.64002	Al
82.691	29.1744	29.9826	0.948338	0.228407	0.165491	9.60569	Al
92.6413	31.5709	31.719	0.984072	0.00142954	0.126112	9.55836	Al
108.67	31.5942	33.7732	0.984072	0.00142954	0.126112	9.4846	Al
137.465	31.6361	37.4634	0.984072	0.00142954	0.126112	9.35129	Al
177.15	31.6937	42.5491	0.831971	0.532805	0.0696991	9.16558	Al
179.807	33.3957	42.7717	0.831971	0.532805	0.0696991	9.15064	Al
192.678	41.6385	43.85	0.831971	0.532805	0.0696991	9.07821	Al
206.212	50.3056	44.9838	0.831971	0.532805	0.0696991	9.00157	Al
206.488	50.4825	45.0069	0.831971	0.532805	0.0696991	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	213

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	14	16.9122	0	-0.00452956	3.12588	0.081046	(100.74,-10.1328,10.3111)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.0706883	-0.638758	0	0.939693	0	0.34202	10	Al
30.4762	-0.638758	11.0667	0.924737	-0.0803755	0.18765	9.85847	Al
38.1359	-1.30451	12.621	0.924737	-0.0803755	0.18765	9.82184	Al
59.2827	-3.14254	16.9122	0.868222	-0.204369	-0.016875	9.72042	Al
69.1711	-5.47015	16.72	0.868222	-0.204369	-0.016875	9.66951	Al
79.8553	-7.98508	16.5123	0.86905	-0.0353081	-0.109141	9.61427	Al
100.636	-8.82938	13.9025	0.86905	-0.0353081	-0.109141	9.50647	Al
111.091	-9.25415	12.5895	0.86905	-0.0353081	-0.109141	9.45176	Al
113.755	-9.36236	12.255	0.86905	-0.0353081	-0.109141	9.43776	Al
114.322	-9.38541	12.1838	0.86905	-0.0353081	-0.109141	9.43477	Al
117.925	-9.53179	11.7313	0.833096	-0.249025	-0.184796	9.41581	Al
125.617	-11.831	10.0251	0.755639	-0.305698	-0.332601	9.37352	Al
142.83	-18.7946	2.44869	0.755639	-0.305698	-0.332601	9.2688	Al
143.827	-19.1981	2.00967	0.755639	-0.305698	-0.332601	9.26268	Al
163.437	-27.1315	-6.62188	0.755639	-0.305698	-0.332601	9.1423	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	214

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	91.1387	0	-0.00452665	3.25982	0.0839712	(98.2083,5.30853,38.3127)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.760488	3.5434	0	0.939693	0	0.34202	10	Al
6.50482	3.5434	2.64435	0.939693	0	0.34202	9.96618	Al
33.8591	3.5434	12.6005	0.939693	0	0.34202	9.83852	Al
36.0299	3.5434	13.3906	0.92089	0.114601	0.182251	9.82829	Al
36.9631	3.65953	13.5753	0.92089	0.114601	0.182251	9.8238	Al
58.8758	6.38648	17.912	0.92089	0.114601	0.182251	9.71828	Al
64.42	7.07642	19.0092	0.92089	0.114601	0.182251	9.69137	Al
66.3617	7.31807	19.3935	0.893715	-0.035923	0.34336	9.68192	Al
70.1342	7.16643	20.8429	0.893715	-0.035923	0.34336	9.66299	Al
89.6373	6.3825	28.3359	0.885084	0.158931	0.39155	9.56499	Al
92.1922	6.84127	29.4661	0.894894	0.0112289	0.4208	9.55192	Al
103.584	6.98421	34.8226	0.882993	0.0334755	0.54765	9.49425	Al
109.314	7.20147	38.3769	0.882993	0.0334755	0.54765	9.46471	Al
135.752	8.20377	54.7743	0.882993	0.0334755	0.54765	9.32809	Al
144.009	8.51679	59.8952	0.882993	0.0334755	0.54765	9.28494	Al
154.646	8.92006	66.4927	0.862953	-0.227421	0.495725	9.22916	Al
173.267	4.01274	77.1895	0.862953	-0.227421	0.495725	9.12878	Al
195.165	-1.75804	89.7685	0.908486	-0.111932	0.665741	9.00975	Al
197.034	-1.98841	91.1387	0.908486	-0.111932	0.665741	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	215

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	12	159.141	0	-0.00454617	2.49813	0.164003	(117.587,-22.6903,73.2519)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.13211	-1.96358	0	0.939693	0	0.34202	10	Al
56.111	-1.96358	20.0107	0.890078	-0.240898	0.522809	9.74409	Al
74.6221	-6.97358	30.8836	0.878687	-0.324486	0.717378	9.65129	Al
74.6901	-6.99869	30.9392	0.766715	-0.554506	0.754305	9.65094	Al
82.1571	-12.399	38.2852	0.766715	-0.554506	0.754305	9.60716	Al
87.3236	-16.1355	43.3682	0.766715	-0.554506	0.754305	9.57676	Al
88.883	-17.2633	44.9023	0.872562	-0.380583	0.75556	9.56757	Al
100.166	-22.1846	54.6724	0.952422	-0.20666	0.83461	9.50905	Al
109.52	-24.2142	62.8692	0.966265	-0.202498	0.973392	9.4644	Al
137.257	-30.0271	90.8112	0.966265	-0.202498	0.973392	9.33342	Al
